FiscalYear,PledgeDate,DonorName,FundType,PooledFundName,PledgeAmt,PaidAmt
2007,04-12-2007,136,1,109,0.0,268540.0
2007,04-12-2007,156,1,109,0.0,240000.0
2007,04-18-2007,15,1,109,0.0,20000.0
2007,04-20-2007,159,1,109,0.0,10000.0
2007,04-24-2007,63,1,109,0.0,6726000.0
2007,04-27-2007,12,1,109,0.0,5000.0
2007,04-30-2007,10,1,109,0.0,5000.0
2007,05-03-2007,14,1,109,0.0,401430.0
2007,05-15-2007,88,1,109,0.0,1290100.0
2007,05-23-2007,78,1,109,0.0,10000.0
2007,06-02-2008,105,1,109,0.0,3000.0
2007,06-08-2006,148,1,109,0.0,50000.0
2007,06-11-2007,29,1,109,0.0,30000.0
2007,06-11-2007,155,1,109,0.0,50000.0
2007,06-12-2007,80,1,109,0.0,558618.1599999999
2007,06-13-2006,162,1,109,0.0,14226999.46
2007,06-24-2007,61,1,109,0.0,39739.0
2007,07-05-2007,125,1,109,0.0,762700.0
2007,07-19-2007,40,1,109,0.0,500000.0
2007,07-19-2007,53,1,109,0.0,9978.0
2007,07-31-2007,50,1,109,0.0,121353.33
2007,08-31-2007,117,1,109,0.0,35000.0
2007,09-10-2007,115,1,109,0.0,50000.0
2007,09-13-2007,158,1,109,0.0,20692484.0
2007,09-24-2007,109,1,109,0.0,5610800.0
2007,10-01-2007,139,1,109,0.0,117959.0
2007,10-05-2007,90,1,109,0.0,17240.19
2007,10-16-2007,35,1,109,0.0,35116374.03
2007,10-22-2007,98,1,109,0.0,1500000.0
2007,10-26-2007,79,1,109,0.0,435578.01
2007,10-27-2006,22,1,109,0.0,2988913.9
2007,11-05-2007,88,1,109,0.0,1380300.23
2007,11-13-2007,39,1,109,0.0,30000.0
2007,11-20-2006,55,1,109,0.0,20000.0
2007,11-27-2006,114,1,109,0.0,10000.0
2007,12-01-2006,87,1,109,0.0,30000.0
2007,12-01-2007,77,1,109,0.0,10000.0
2007,12-04-2006,120,1,109,0.0,5000.0
2007,12-04-2007,135,1,109,0.0,510000.0
2007,12-05-2006,57,1,109,0.0,2000.0
2007,12-07-2006,112,1,109,0.0,1000.0
2007,12-13-2006,67,1,109,0.0,6597500.0
2007,12-13-2007,82,1,109,0.0,100000.0
2007,12-16-2007,13,1,109,0.0,8760000.0
2007,12-20-2006,8,1,109,0.0,10000.0
2007,12-20-2006,162,1,109,0.0,36818498.370000005
2007,12-28-2007,94,1,109,0.0,10000.0
2007,12-29-2006,49,1,109,0.0,30000.0
2007,12-31-2007,17,1,109,0.0,50000.0
2007,12-31-2007,138,1,109,0.0,8107.05
2008,01-01-2008,55,1,109,0.0,20000.0
2008,01-07-2009,12,1,109,0.0,5000.0
2008,01-09-2008,104,1,109,0.0,20000.0
2008,01-10-2008,53,1,109,0.0,5000.0
2008,01-15-2008,100,1,109,0.0,50000.0
2008,01-16-2009,158,1,109,0.0,14615984.0
2008,01-22-2008,87,1,109,0.0,15000.0
2008,01-23-2008,129,1,109,0.0,55258765.36
2008,01-29-2008,162,1,109,0.0,56264400.17
2008,02-01-2008,24,1,109,0.0,1480.0
2008,02-01-2008,108,1,109,0.0,20844.62
2008,02-02-2009,64,1,109,0.0,656546.38
2008,02-04-2008,48,1,109,0.0,22000.0
2008,02-06-2008,52,1,109,0.0,9931472.84
2008,02-06-2008,166,1,109,0.0,20000.0
2008,02-14-2008,67,1,109,0.0,14790000.0
2008,02-18-2010,118,1,109,0.0,10000.0
2008,02-26-2008,80,1,109,0.0,611243.27
2008,02-26-2008,181,1,109,0.0,50000.0
2008,02-28-2008,111,1,109,0.0,100000.0
2008,02-29-2008,10,1,109,0.0,5000.0
2008,02-29-2008,18,1,109,0.0,5000.0
2008,03-10-2009,148,1,109,0.0,100000.0
2008,03-11-2009,184,1,109,0.0,5000000.0
2008,03-19-2008,61,1,109,0.0,91200.0
2008,03-26-2007,183,1,109,0.0,80239000.0
2008,03-31-2008,28,1,109,0.0,5000.0
2008,04-01-2008,128,1,109,0.0,2000.0
2008,04-03-2008,158,1,109,0.0,30915984.0
2008,04-15-2008,11,1,109,0.0,30000.0
2008,04-16-2008,170,1,109,0.0,20000.0
2008,04-18-2008,29,1,109,0.0,50000.0
2008,04-18-2008,119,1,109,0.0,2500.0
2008,04-18-2008,124,1,109,0.0,63900000.0
2008,04-21-2009,73,1,109,0.0,4912.84
2008,04-22-2008,48,1,109,0.0,12000.0
2008,04-23-2008,109,1,109,0.0,6190400.0
2008,04-23-2008,136,1,109,0.0,312400.0
2008,04-28-2008,88,1,109,0.0,2935400.0
2008,04-28-2008,134,1,109,0.0,5000.0
2008,05-01-2008,156,1,109,0.0,221538.45
2008,05-04-2009,8,1,109,0.0,10000.0
2008,05-07-2008,139,1,109,0.0,118201.0
2008,05-07-2008,190,1,109,0.0,100000.0
2008,05-09-2008,35,1,109,0.0,19276629.57
2008,05-13-2008,6,1,109,0.0,3000.0
2008,05-15-2008,50,1,109,0.0,153874.56
2008,05-21-2010,39,1,109,0.0,100000.0
2008,05-23-2008,163,1,109,0.0,3896719.92
2008,05-28-2008,14,1,109,0.0,440850.0
2008,06-02-2008,131,1,109,0.0,20000.0
2008,06-06-2008,64,1,109,0.0,1566500.0
2008,06-09-2008,35,1,109,0.0,19760893.19
2008,06-09-2008,149,1,109,0.0,200000.0
2008,06-19-2008,163,1,109,0.0,3345104.65
2008,06-23-2008,13,1,109,0.0,9517000.0
2008,06-23-2008,91,1,109,0.0,1000000.0
2008,06-24-2008,115,1,109,0.0,100000.0
2008,06-30-2008,56,1,109,0.0,15000.0
2008,07-02-2008,120,1,109,0.0,5000.0
2008,07-19-2007,40,1,109,0.0,500000.0
2008,07-22-2008,77,1,109,0.0,2500.0
2008,08-05-2009,133,1,109,0.0,10000.0
2008,08-07-2007,125,1,109,0.0,1000000.0
2008,08-25-2008,14,1,109,0.0,589205.0
2008,08-28-2008,68,1,109,0.0,5000.0
2008,09-10-2008,9,1,109,0.0,33494.9
2008,10-03-2007,72,1,109,0.0,10000.0
2008,10-03-2008,22,1,109,0.0,2539594.3
2008,10-17-2008,137,1,109,0.0,500000.0
2008,10-21-2008,135,1,109,0.0,300000.0
2008,11-12-2008,117,1,109,0.0,139313.48
2008,11-19-2008,75,1,109,0.0,5000.0
2008,11-23-2007,27,1,109,0.0,5000.0
2008,11-25-2008,82,1,109,0.0,100000.0
2008,12-02-2008,155,1,109,0.0,50000.0
2008,12-02-2008,172,1,109,0.0,300000.0
2008,12-03-2007,70,1,109,0.0,300000.0
2008,12-05-2007,147,1,109,0.0,4412.74
2008,12-06-2007,7,1,109,0.0,10000.0
2008,12-06-2007,107,1,109,0.0,196136.12
2008,12-06-2007,141,1,109,0.0,100000.0
2008,12-07-2007,63,1,109,0.0,7791000.0
2008,12-10-2007,31,1,109,0.0,10000.0
2008,12-10-2007,98,1,109,0.0,2000000.0
2008,12-11-2007,159,1,109,0.0,10000.0
2008,12-12-2007,86,1,109,0.0,33301074.0
2008,12-12-2007,164,1,109,0.0,5000.0
2008,12-13-2007,112,1,109,0.0,1000.0
2008,12-16-2008,91,1,109,0.0,1169083.18
2008,12-18-2007,78,1,109,0.0,20000.0
2008,12-19-2008,171,1,109,0.0,5000.0
2008,12-28-2007,94,1,109,0.0,50000.0
2008,12-31-2008,138,1,109,0.0,3514.92
2009,01-01-2009,61,1,109,0.0,80845.0
2009,01-02-2010,86,1,109,0.0,8868452.0
2009,01-16-2009,158,1,109,0.0,44348982.0
2009,01-21-2009,56,1,109,0.0,15000.0
2009,01-23-2009,167,1,109,0.0,10408.05
2009,01-24-2008,121,1,109,0.0,2000.0
2009,01-25-2010,170,1,109,0.0,20000.0
2009,01-26-2010,147,1,109,0.0,30000.0
2009,01-29-2009,1,1,109,0.0,150000.0
2009,02-25-2009,131,1,109,0.0,15000.0
2009,03-06-2009,148,1,109,0.0,150000.0
2009,03-06-2009,162,1,109,0.0,49367572.36
2009,03-09-2009,129,1,109,0.0,42734982.730000004
2009,03-11-2010,100,1,109,0.0,50000.0
2009,03-12-2010,80,1,109,0.0,200000.0
2009,03-17-2009,174,1,109,0.0,1000.0
2009,03-19-2009,168,1,109,0.0,9981.5
2009,03-24-2009,123,1,109,0.0,1000.0
2009,03-30-2009,139,1,109,0.0,56030.0
2009,03-30-2009,190,1,109,0.0,100000.0
2009,04-04-2009,187,1,109,0.0,5000.0
2009,04-15-2009,10,1,109,0.0,5000.0
2009,04-15-2009,29,1,109,0.0,99985.0
2009,04-21-2009,48,1,109,0.0,24000.0
2009,05-08-2009,35,1,109,0.0,34566876.08
2009,05-14-2009,141,1,109,0.0,50000.0
2009,05-24-2010,76,1,109,0.0,100000.0
2009,06-01-2009,40,1,109,0.0,500000.0
2009,06-19-2009,39,1,109,0.0,20000.0
2009,07-20-2009,122,1,109,0.0,10000.0
2009,07-20-2009,124,1,109,0.0,55668000.0
2009,08-26-2009,94,1,109,0.0,50000.0
2009,09-02-2010,164,1,109,0.0,5000.0
2009,09-17-2009,14,1,109,0.0,424740.0
2009,09-17-2009,111,1,109,0.0,100000.0
2009,09-17-2009,117,1,109,0.0,141692.25
2009,09-18-2009,95,1,109,0.0,9894.62
2009,09-22-2009,86,1,109,0.0,15723146.0
2009,10-14-2009,81,1,109,0.0,500000.0
2009,10-15-2009,116,1,109,0.0,10000.0
2009,10-15-2009,133,1,109,0.0,10000.0
2009,10-15-2009,154,1,109,0.0,10000.0
2009,10-15-2009,156,1,109,0.0,180000.0
2009,11-02-2009,135,1,109,0.0,300000.0
2009,11-06-2008,136,1,109,0.0,263020.0
2009,11-09-2009,138,1,109,0.0,1400.0
2009,11-11-2008,12,1,109,0.0,5000.0
2009,11-11-2009,29,1,109,0.0,50000.0
2009,11-12-2008,9,1,109,0.0,31744.8
2009,11-13-2009,74,1,109,0.0,1480.0
2009,11-14-2008,8,1,109,0.0,10000.0
2009,11-17-2008,75,1,109,0.0,5000.0
2009,11-17-2008,98,1,109,0.0,3000000.0
2009,11-21-2008,88,1,109,0.0,1358868.0
2009,11-21-2008,134,1,109,0.0,10000.0
2009,11-24-2008,87,1,109,0.0,15000.0
2009,11-24-2008,115,1,109,0.0,150000.0
2009,11-24-2008,119,1,109,0.0,5000.0
2009,11-25-2008,52,1,109,0.0,8544087.49
2009,11-25-2008,82,1,109,0.0,125000.0
2009,11-25-2008,159,1,109,0.0,10000.0
2009,11-26-2008,13,1,109,0.0,7821600.0
2009,11-26-2008,91,1,109,0.0,1000000.0
2009,11-26-2008,107,1,109,0.0,230840.26
2009,11-26-2008,109,1,109,0.0,5696400.0
2009,11-28-2008,22,1,109,0.0,7272904.92
2009,11-30-2009,142,1,109,0.0,2256.25
2009,12-01-2008,67,1,109,0.0,19522484.38
2009,12-01-2009,7,1,109,0.0,15000.0
2009,12-01-2009,16,1,109,0.0,10000.0
2009,12-02-2008,31,1,109,0.0,14966.2
2009,12-02-2008,63,1,109,0.0,8198400.0
2009,12-02-2008,70,1,109,0.0,500000.0
2009,12-02-2008,89,1,109,0.0,5000.0
2009,12-02-2008,146,1,109,0.0,2000.0
2009,12-02-2008,155,1,109,0.0,66588.0
2009,12-03-2008,11,1,109,0.0,30000.0
2009,12-03-2008,68,1,109,0.0,10000.0
2009,12-03-2008,125,1,109,0.0,1000000.0
2009,12-03-2008,130,1,109,0.0,30000.0
2009,12-03-2008,169,1,109,0.0,1200.0
2009,12-03-2008,183,1,109,0.0,64262000.0
2009,12-04-2008,6,1,109,0.0,3500.0
2009,12-05-2008,2,1,109,0.0,1500.0
2009,12-05-2008,50,1,109,0.0,143176.22
2009,12-05-2008,101,1,109,0.0,3000.0
2009,12-05-2008,172,1,109,0.0,200000.0
2009,12-10-2008,188,1,109,0.0,10000.0
2009,12-11-2008,23,1,109,0.0,1500.0
2009,12-12-2008,120,1,109,0.0,5000.0
2009,12-12-2008,163,1,109,0.0,4657370.02
2009,12-15-2008,78,1,109,0.0,54088.0
2009,12-21-2009,9,1,109,0.0,7241.0
2009,12-21-2009,44,1,109,0.0,40000.0
2009,12-22-2009,86,1,109,0.0,2588012.0
2009,12-23-2009,15,1,109,0.0,10000.0
2009,12-29-2009,24,1,109,0.0,1480.0
2010,01-01-2010,138,1,109,0.0,89756.62
2010,01-05-2011,52,1,109,0.0,1709518.6
2010,01-05-2011,139,1,109,0.0,399616.0
2010,01-08-2010,66,1,109,0.0,2000.0
2010,01-14-2010,129,1,109,0.0,57107653.93
2010,01-19-2010,29,1,109,0.0,200000.0
2010,01-22-2010,25,1,109,0.0,10000.0
2010,01-22-2010,103,1,109,0.0,25000.0
2010,01-25-2010,170,1,109,0.0,20000.0
2010,01-26-2010,16,1,109,0.0,10000.0
2010,01-27-2010,14,1,109,0.0,140400.0
2010,01-27-2010,98,1,109,0.0,3000000.0
2010,02-03-2010,87,1,109,0.0,20000.0
2010,02-04-2010,51,1,109,0.0,20000.0
2010,02-10-2011,9,1,109,0.0,9945.0
2010,02-12-2009,115,1,109,0.0,150000.0
2010,02-16-2010,70,1,109,0.0,500000.0
2010,02-16-2010,104,1,109,0.0,20672.55
2010,02-18-2010,99,1,109,0.0,19293.0
2010,02-21-2012,188,1,109,0.0,10000.0
2010,02-22-2010,128,1,109,0.0,5000.0
2010,02-23-2010,52,1,109,0.0,9425959.09
2010,02-24-2010,156,1,109,0.0,263540.0
2010,02-25-2010,153,1,109,0.0,50000.0
2010,03-01-2010,124,1,109,0.0,54984000.0
2010,03-03-2010,92,1,109,0.0,1000000.0
2010,03-03-2010,137,1,109,0.0,100000.0
2010,03-03-2010,139,1,109,0.0,550000.0
2010,03-09-2010,1,1,109,0.0,272257.01
2010,03-10-2010,176,1,109,0.0,503310.34
2010,03-12-2010,24,1,109,0.0,1500.0
2010,03-12-2010,37,1,109,0.0,197238.66
2010,03-17-2010,181,1,109,0.0,50000.0
2010,03-24-2010,116,1,109,0.0,10000.0
2010,03-24-2010,122,1,109,0.0,10000.0
2010,03-25-2010,58,1,109,0.0,12947.9
2010,03-31-2010,183,1,109,0.0,60005700.0
2010,04-08-2010,76,1,109,0.0,16825.35
2010,04-21-2010,137,1,109,0.0,100000.0
2010,04-21-2010,139,1,109,0.0,150000.0
2010,04-26-2010,14,1,109,0.0,408000.0
2010,04-26-2010,91,1,109,0.0,2000000.0
2010,04-27-2010,134,1,109,0.0,10000.0
2010,05-05-2010,165,1,109,0.0,2000.0
2010,05-14-2010,143,1,109,0.0,65900.0
2010,05-20-2010,190,1,109,0.0,50000.0
2010,05-24-2010,39,1,109,0.0,30000.0
2010,05-27-2010,35,1,109,0.0,19040365.58
2010,06-02-2010,59,1,109,0.0,55051.88
2010,06-04-2010,59,1,109,0.0,140.91
2010,06-04-2010,132,1,109,0.0,5000.0
2010,06-07-2010,35,1,109,0.0,18288084.46
2010,06-08-2010,41,1,109,0.0,41771.22
2010,06-14-2010,139,1,109,0.0,73268.0
2010,06-14-2010,178,1,109,0.0,250000.0
2010,06-14-2010,190,1,109,0.0,100000.0
2010,06-17-2010,44,1,109,0.0,30000.0
2010,06-17-2010,110,1,109,0.0,2000.0
2010,06-18-2010,179,1,109,0.0,35113.43
2010,06-28-2010,86,1,109,0.0,5099972.0
2010,07-08-2010,123,1,109,0.0,2000.0
2010,07-14-2010,131,1,109,0.0,19170.67
2010,07-16-2010,100,1,109,0.0,34600.0
2010,07-19-2010,191,1,109,0.0,100000.0
2010,08-13-2010,61,1,109,0.0,74057.0
2010,08-16-2010,40,1,109,0.0,1500000.0
2010,08-19-2010,11,1,109,0.0,50000.0
2010,08-23-2010,16,1,109,0.0,10000.0
2010,08-23-2010,48,1,109,0.0,25000.0
2010,08-24-2010,135,1,109,0.0,250000.0
2010,08-26-2010,80,1,109,0.0,100000.0
2010,08-26-2010,164,1,109,0.0,5000.0
2010,09-14-2010,121,1,109,0.0,4000.0
2010,09-21-2010,184,1,109,0.0,10000000.0
2010,10-03-2010,145,1,109,0.0,1000.0
2010,10-11-2010,64,1,109,0.0,657250.0
2010,10-14-2010,182,1,109,0.0,20000.0
2010,10-20-2010,94,1,109,0.0,50000.0
2010,11-01-2010,69,1,109,0.0,20000.0
2010,11-03-2010,119,1,109,0.0,5000.0
2010,11-05-2010,19,1,109,0.0,317825.0
2010,11-08-2010,19,1,109,0.0,12186.82
2010,11-10-2009,9,1,109,0.0,36582.0
2010,11-17-2009,10,1,109,0.0,5000.0
2010,11-19-2009,75,1,109,0.0,5000.0
2010,11-19-2009,117,1,109,0.0,134778.33
2010,11-23-2009,56,1,109,0.0,15000.0
2010,11-23-2009,152,1,109,0.0,30000.0
2010,11-24-2009,136,1,109,0.0,286000.0
2010,11-24-2009,157,1,109,0.0,5000.0
2010,11-24-2010,49,1,109,0.0,30000.0
2010,11-25-2009,143,1,109,0.0,71000.0
2010,11-30-2009,125,1,109,0.0,1000000.0
2010,12-01-2009,88,1,109,0.0,1502270.0
2010,12-01-2009,155,1,109,0.0,13617.0
2010,12-01-2010,22,1,109,0.0,652944.12
2010,12-01-2010,147,1,109,0.0,100000.0
2010,12-02-2009,22,1,109,0.0,7734594.2
2010,12-02-2009,105,1,109,0.0,3000.0
2010,12-02-2009,109,1,109,0.0,5775000.0
2010,12-03-2009,158,1,109,0.0,39585000.0
2010,12-04-2009,2,1,109,0.0,1500.0
2010,12-04-2009,13,1,109,0.0,10986000.0
2010,12-04-2009,67,1,109,0.0,21735000.0
2010,12-04-2009,120,1,109,0.0,5000.0
2010,12-07-2010,162,1,109,0.0,64369547.93
2010,12-08-2009,18,1,109,0.0,5000.0
2010,12-08-2009,81,1,109,0.0,500000.0
2010,12-08-2009,82,1,109,0.0,150000.0
2010,12-08-2009,107,1,109,0.0,235072.87
2010,12-08-2009,144,1,109,0.0,2000000.0
2010,12-09-2009,63,1,109,0.0,8079000.0
2010,12-10-2009,159,1,109,0.0,10000.0
2010,12-10-2010,129,1,109,0.0,8375880.88
2010,12-15-2010,47,1,109,0.0,9642.91
2010,12-16-2009,163,1,109,0.0,4568942.57
2010,12-16-2010,54,1,109,0.0,4000.0
2010,12-18-2009,7,1,109,0.0,20000.0
2010,12-18-2009,172,1,109,0.0,200000.0
2010,12-21-2010,19,1,109,0.0,431019.69
2010,12-24-2012,12,1,109,0.0,5000.0
2010,12-28-2009,8,1,109,0.0,10000.0
2011,01-15-2010,124,1,109,0.0,54460000.0
2011,02-02-2012,11,1,109,0.0,58394.0
2011,02-14-2011,138,1,109,0.0,7850.48
2011,06-08-2011,139,1,109,0.0,117011.0
2011,07-16-2012,190,1,109,0.0,100000.0
2011,10-06-2011,139,1,109,0.0,28919.0
2011,10-11-2007,35,1,109,0.0,9758123.12
2011,11-22-2010,181,1,109,0.0,50000.0
2011,12-01-2010,2,1,109,0.0,500.0
2011,12-14-2010,6,1,109,0.0,4000.0
2011,12-14-2010,8,1,109,0.0,10000.0
2011,12-14-2010,9,1,109,0.0,28128.0
2011,12-14-2010,12,1,109,0.0,5000.0
2011,12-14-2010,13,1,109,0.0,13906200.0
2011,12-14-2010,14,1,109,0.0,289180.0
2011,12-14-2010,15,1,109,0.0,10000.0
2011,12-14-2010,18,1,109,0.0,10000.0
2011,12-14-2010,21,1,109,0.0,421080.0
2011,12-14-2010,22,1,109,0.0,17716150.0
2011,12-14-2010,24,1,109,0.0,1500.0
2011,12-14-2010,29,1,109,0.0,500000.0
2011,12-14-2010,30,1,109,0.0,50000.0
2011,12-14-2010,35,1,109,0.0,31430068.1
2011,12-14-2010,39,1,109,0.0,30000.0
2011,12-14-2010,40,1,109,0.0,500000.0
2011,12-14-2010,44,1,109,0.0,10000.0
2011,12-14-2010,49,1,109,0.0,27600.0
2011,12-14-2010,50,1,109,0.0,434463.98
2011,12-14-2010,33,1,109,0.0,5000.0
2011,12-14-2010,52,1,109,0.0,9182230.55
2011,12-14-2010,55,1,109,0.0,5000.0
2011,12-14-2010,61,1,109,0.0,92302.0
2011,12-14-2010,63,1,109,0.0,9411350.0
2011,12-14-2010,64,1,109,0.0,720950.0
2011,12-14-2010,67,1,109,0.0,16370000.0
2011,12-14-2010,70,1,109,0.0,500000.0
2011,12-14-2010,73,1,109,0.0,2190.71
2011,12-14-2010,75,1,109,0.0,5000.0
2011,12-14-2010,78,1,109,0.0,60000.0
2011,12-14-2010,81,1,109,0.0,500000.0
2011,12-14-2010,82,1,109,0.0,175000.0
2011,12-14-2010,86,1,109,0.0,5466772.0
2011,12-14-2010,87,1,109,0.0,20000.0
2011,12-14-2010,88,1,109,0.0,1308100.0
2011,12-14-2010,91,1,109,0.0,3000000.0
2011,12-14-2010,94,1,109,0.0,49964.0
2011,12-14-2010,98,1,109,0.0,3000000.0
2011,12-14-2010,100,1,109,0.0,675000.0
2011,12-14-2010,101,1,109,0.0,3000.0
2011,12-14-2010,107,1,109,0.0,281531.53
2011,12-14-2010,109,1,109,0.0,5982905.98
2011,12-14-2010,111,1,109,0.0,100000.0
2011,12-14-2010,112,1,109,0.0,1000.0
2011,12-14-2010,115,1,109,0.0,300000.0
2011,12-14-2010,116,1,109,0.0,1000.0
2011,12-14-2010,117,1,109,0.0,140116.25
2011,12-14-2010,119,1,109,0.0,5000.0
2011,12-14-2010,120,1,109,0.0,5000.0
2011,12-14-2010,122,1,109,0.0,10000.0
2011,12-14-2010,123,1,109,0.0,2000.0
2011,12-14-2010,125,1,109,0.0,1478974.5
2011,12-14-2010,126,1,109,0.0,99851.64
2011,12-14-2010,129,1,109,0.0,67966752.09
2011,12-14-2010,134,1,109,0.0,10000.0
2011,12-14-2010,135,1,109,0.0,326051.0
2011,12-14-2010,136,1,109,0.0,267180.0
2011,12-14-2010,141,1,109,0.0,4000000.0
2011,12-14-2010,143,1,109,0.0,70900.0
2011,12-14-2010,144,1,109,0.0,2000000.0
2011,12-14-2010,145,1,109,0.0,500.0
2011,12-14-2010,147,1,109,0.0,50000.0
2011,12-14-2010,150,1,109,0.0,2000.0
2011,12-14-2010,152,1,109,0.0,50000.0
2011,12-14-2010,155,1,109,0.0,70990.0
2011,12-14-2010,156,1,109,0.0,272479.56
2011,12-14-2010,157,1,109,0.0,5000.0
2011,12-14-2010,158,1,109,0.0,20091000.0
2011,12-14-2010,159,1,109,0.0,10000.0
2011,12-14-2010,162,1,109,0.0,74483670.84
2011,12-14-2010,163,1,109,0.0,6071999.78
2011,12-14-2010,172,1,109,0.0,250000.0
2011,12-14-2010,183,1,109,0.0,94280000.0
2011,12-14-2010,184,1,109,0.0,6000000.0
2011,12-14-2010,188,1,109,0.0,10000.0
2011,12-15-2010,96,1,109,0.0,10000.0
2012,01-24-2013,116,1,109,0.0,2000.0
2012,02-09-2012,6,1,109,0.0,50000.0
2012,02-24-2012,81,1,109,0.0,500000.0
2012,04-25-2012,64,1,109,0.0,392670.0
2012,04-30-2012,68,1,109,0.0,15000.0
2012,06-08-2012,138,1,109,0.0,5000.0
2012,07-10-2012,9,1,109,0.0,26316.0
2012,07-16-2012,16,1,109,0.0,20000.0
2012,07-16-2012,139,1,109,0.0,36586.44
2012,11-09-2011,11,1,109,0.0,68000.0
2012,12-04-2012,12,1,109,0.0,5000.0
2012,12-16-2011,2,1,109,0.0,1000.0
2012,12-16-2011,13,1,109,0.0,16272000.0
2012,12-16-2011,14,1,109,0.0,262080.0
2012,12-16-2011,21,1,109,0.0,380940.0
2012,12-16-2011,22,1,109,0.0,19633125.0
2012,12-16-2011,24,1,109,0.0,1500.0
2012,12-16-2011,29,1,109,0.0,750000.0
2012,12-16-2011,39,1,109,0.0,30000.0
2012,12-16-2011,40,1,109,0.0,500000.0
2012,12-16-2011,44,1,109,0.0,100000.0
2012,12-16-2011,50,1,109,0.0,124371.92
2012,12-16-2011,52,1,109,0.0,23008540.85
2012,12-16-2011,54,1,109,0.0,0.0
2012,12-16-2011,56,1,109,0.0,15000.0
2012,12-16-2011,61,1,109,0.0,100185.0
2012,12-16-2011,63,1,109,0.0,8517600.0
2012,12-16-2011,67,1,109,0.0,19402500.0
2012,12-16-2011,73,1,109,0.0,2196.08
2012,12-16-2011,80,1,109,0.0,50000.0
2012,12-16-2011,82,1,109,0.0,200000.0
2012,12-16-2011,86,1,109,0.0,5160772.0
2012,12-16-2011,87,1,109,0.0,20000.0
2012,12-16-2011,88,1,109,0.0,645900.0
2012,12-16-2011,91,1,109,0.0,2700000.0
2012,12-16-2011,94,1,109,0.0,49970.0
2012,12-16-2011,98,1,109,0.0,4000000.0
2012,12-16-2011,100,1,109,0.0,1000000.0
2012,12-16-2011,107,1,109,0.0,272747.11
2012,12-16-2011,108,1,109,0.0,10000.0
2012,12-16-2011,109,1,109,0.0,5577689.24
2012,12-16-2011,111,1,109,0.0,50000.0
2012,12-16-2011,115,1,109,0.0,300000.0
2012,12-16-2011,117,1,109,0.0,64714.5
2012,12-16-2011,119,1,109,0.0,5000.0
2012,12-16-2011,121,1,109,0.0,2000.0
2012,12-16-2011,122,1,109,0.0,10000.0
2012,12-16-2011,124,1,109,0.0,52484000.0
2012,12-16-2011,125,1,109,0.0,1679374.5
2012,12-16-2011,129,1,109,0.0,73945027.09
2012,12-16-2011,131,1,109,0.0,10000.0
2012,12-16-2011,133,1,109,0.0,5000.0
2012,12-16-2011,135,1,109,0.0,264200.0
2012,12-16-2011,136,1,109,0.0,253520.0
2012,12-16-2011,141,1,109,0.0,3000000.0
2012,12-16-2011,143,1,109,0.0,92461.32
2012,12-16-2011,144,1,109,0.0,2000000.0
2012,12-16-2011,147,1,109,0.0,27291.42
2012,12-16-2011,152,1,109,0.0,50000.0
2012,12-16-2011,156,1,109,0.0,243457.09
2012,12-16-2011,157,1,109,0.0,5000.0
2012,12-16-2011,158,1,109,0.0,2608200.0
2012,12-16-2011,159,1,109,0.0,10000.0
2012,12-16-2011,162,1,109,0.0,72132872.65
2012,12-16-2011,163,1,109,0.0,5951684.41
2012,12-16-2011,165,1,109,0.0,2000.0
2012,12-16-2011,166,1,109,0.0,20000.0
2012,12-16-2011,172,1,109,0.0,200000.0
2012,12-16-2011,181,1,109,0.0,50000.0
2012,12-16-2011,183,1,109,0.0,95148000.0
2012,12-16-2011,184,1,109,0.0,5000000.0
2012,12-16-2011,186,1,109,0.0,5000.0
2012,12-16-2011,188,1,109,0.0,10000.0
2012,12-23-2011,94,1,109,0.0,49975.0
2012,12-29-2011,190,1,109,0.0,150000.0
2013,01-15-2014,139,1,109,0.0,15786.67
2013,01-15-2014,190,1,109,0.0,50000.0
2013,03-20-2013,138,1,109,0.0,881.25
2013,04-12-2013,141,1,109,0.0,3000000.0
2013,06-26-2013,15,1,109,0.0,19820.0
2013,08-21-2013,115,1,109,0.0,350000.0
2013,10-09-2013,9,1,109,0.0,19645.5
2013,11-03-2011,188,1,109,0.0,10000.0
2013,11-21-2013,16,1,109,0.0,5000.0
2013,11-29-2012,86,1,109,0.0,6469472.0
2013,12-09-2013,16,1,109,0.0,5000.0
2013,12-11-2012,11,1,109,0.0,70000.0
2013,12-11-2012,12,1,109,0.0,5000.0
2013,12-11-2012,13,1,109,0.0,18566600.0
2013,12-11-2012,14,1,109,0.0,271600.0
2013,12-11-2012,15,1,109,0.0,20000.0
2013,12-11-2012,21,1,109,0.0,401430.0
2013,12-11-2012,22,1,109,0.0,19053650.0
2013,12-11-2012,24,1,109,0.0,1500.0
2013,12-11-2012,29,1,109,0.0,1000000.0
2013,12-11-2012,35,1,109,0.0,28809407.15
2013,12-11-2012,39,1,109,0.0,30000.0
2013,12-11-2012,40,1,109,0.0,500000.0
2013,12-11-2012,44,1,109,0.0,100000.0
2013,12-11-2012,52,1,109,0.0,24065367.72
2013,12-11-2012,54,1,109,0.0,0.0
2013,12-11-2012,61,1,109,0.0,102864.0
2013,12-11-2012,63,1,109,0.0,9111900.0
2013,12-11-2012,64,1,109,0.0,393300.0
